Id,SalePrice
2854,141632.047431979
2855,207340.076285731
2856,202661.37380036
2857,185834.276128052
2858,189261.985841346
2859,112443.390364494
2860,142201.555860278
2861,143995.12783787
2862,193955.115330102
2863,143674.710912863
2864,224859.006980418
2865,143099.390753943
2866,158103.257766246
2867,118720.556668605
2868,129275.135460444
2869,116120.80124826
2870,135788.39651767
2871,102503.20609089
2872,56638.103732143
2873,116327.774817215
2874,130520.196758676
2875,130491.835932771
2876,146407.262613054
2877,118248.124678805
2878,162089.921156566
2879,128198.198957672
2880,115259.94615688
2881,166529.925813993
2882,134079.003426887
2883,201467.779355337
2884,187853.056602567
2885,187326.970489295
2886,171296.70564314
2887,117503.880610002
2888,133305.225517598
2889,77015.5422870506
2890,90607.1284350716
2891,140550.252602299
2892,100536.196041091
2893,140447.88352331
2894,85964.021436039
2895,247460.127528035
2896,239376.375845723
2897,186423.783539203
2898,161057.260697312
2899,242675.712553467
2900,166377.457636323
2901,192919.960646056
2902,184553.717183554
2903,288565.076391765
2904,340125.413067684
2905,124479.66253073
2906,193042.385966924
2907,124024.596632805
2908,137709.268677748
2909,150624.432001577
2910,89310.4660883565
2911,97298.3443031827
2912,149851.438230788
2913,103204.07846121
2914,103195.685604067
2915,107226.949739163
2916,103271.317662474
2917,162447.577352135
2918,141994.074421736
2919,202498.480887087
