Id,SalePrice
2860,161603.034759358
2861,133523.347607053
2862,207716.423197492
2863,161603.034759358
2864,207716.423197492
2865,161603.034759358
2866,207716.423197492
2867,103417.602836879
2868,161603.034759358
2869,103417.602836879
2870,103417.602836879
2871,103417.602836879
2872,103417.602836879
2873,103417.602836879
2874,133523.347607053
2875,161603.034759358
2876,207716.423197492
2877,161603.034759358
2878,207716.423197492
2879,133523.347607053
2880,133523.347607053
2881,161603.034759358
2882,133523.347607053
2883,207716.423197492
2884,207716.423197492
2885,161603.034759358
2886,133523.347607053
2887,133523.347607053
2888,161603.034759358
2889,103417.602836879
2890,103417.602836879
2891,161603.034759358
2892,103417.602836879
2893,133523.347607053
2894,103417.602836879
2895,274735.535714286
2896,274735.535714286
2897,161603.034759358
2898,161603.034759358
2899,274735.535714286
2900,161603.034759358
2901,161603.034759358
2902,161603.034759358
2903,274735.535714286
2904,372180.811320755
2905,103417.602836879
2906,207716.423197492
2907,133523.347607053
2908,133523.347607053
2909,133523.347607053
2910,103417.602836879
2911,103417.602836879
2912,133523.347607053
2913,103417.602836879
2914,103417.602836879
2915,103417.602836879
2916,103417.602836879
2917,133523.347607053
2918,133523.347607053
2919,207716.423197492
